scene_id,source_id,experiment_id,variable,value,source_count,mic_layout,num_mics,num_pairs,rt60,snr,scene_type,grid_spacing_m,search_plane_z,source_plane_z,true_x,true_y,true_z,pred_x,pred_y,pred_z,error_cm,hit_10cm,hit_20cm,score,srp_peak_score,matched,seed,noise_seed
scene_0065,source_001,E1,mic_count,8,1,mic_8,8,28,0.3,20.0,reverberant_single_source_rt60_0.30_snr_20db,0.02,0.35,0.35,0.09543111146115485,0.12395250437408734,0.35,0.08,0.12000000000000001,0.35,1.5929265260951742,True,True,0.5781556610638812,0.5781556610638812,True,20260691,20340691
scene_0066,source_001,E1,mic_count,8,1,mic_8,8,28,0.3,20.0,reverberant_single_source_rt60_0.30_snr_20db,0.02,0.35,0.35,0.29995610652669735,0.5019720349974658,0.35,0.32000000000000006,0.5000000000000001,0.35,2.0140669988864235,True,True,0.5615703995008975,0.5615703995008975,True,20260692,20340692
scene_0067,source_001,E1,mic_count,8,1,mic_8,8,28,0.3,20.0,reverberant_single_source_rt60_0.30_snr_20db,0.02,0.35,0.35,0.4963736848302572,0.1860402101406383,0.35,0.5000000000000001,0.18000000000000002,0.35,0.7045161478161951,True,True,0.612173164875596,0.612173164875596,True,20260693,20340693
scene_0068,source_001,E1,mic_count,8,1,mic_8,8,28,0.3,20.0,reverberant_single_source_rt60_0.30_snr_20db,0.02,0.35,0.35,1.0198152943289522,0.4746751353986092,0.35,1.0200000000000002,0.4400000000000001,0.35,3.4675627335302703,True,True,0.5238819651020789,0.5238819651020789,True,20260694,20340694
scene_0069,source_001,E1,mic_count,8,1,mic_8,8,28,0.3,20.0,reverberant_single_source_rt60_0.30_snr_20db,0.02,0.35,0.35,0.6983806504653327,0.6074763415625563,0.35,0.6200000000000001,0.52,0.35,11.745482834067593,False,True,0.5704684506808471,0.5704684506808471,False,20260695,20340695
scene_0070,source_001,E1,mic_count,8,1,mic_8,8,28,0.3,20.0,reverberant_single_source_rt60_0.30_snr_20db,0.02,0.35,0.35,1.0385908593598296,0.6673083359217676,0.35,1.1000000000000003,0.6200000000000001,0.35,7.751877967209662,True,True,0.5372569847580996,0.5372569847580996,True,20260696,20340696
scene_0071,source_001,E1,mic_count,8,1,mic_8,8,28,0.3,20.0,reverberant_single_source_rt60_0.30_snr_20db,0.02,0.35,0.35,0.8616413978164373,0.14331092565171408,0.35,0.8600000000000001,0.08,0.35,6.333219950127007,True,True,0.48574413946949235,0.48574413946949235,True,20260697,20340697
scene_0072,source_001,E1,mic_count,8,1,mic_8,8,28,0.3,20.0,reverberant_single_source_rt60_0.30_snr_20db,0.02,0.35,0.35,0.4286484224972069,0.5546717114732097,0.35,0.5000000000000001,0.5800000000000001,0.35,7.571373595216026,True,True,0.5915035399860791,0.5915035399860791,True,20260698,20340698
scene_0073,source_001,E1,mic_count,8,1,mic_8,8,28,0.3,20.0,reverberant_single_source_rt60_0.30_snr_20db,0.02,0.35,0.35,1.0997803196299096,0.6430175115956258,0.35,1.1200000000000003,0.6200000000000001,0.35,3.0637253700738176,True,True,0.562716185959754,0.562716185959754,True,20260699,20340699
scene_0074,source_001,E1,mic_count,8,1,mic_8,8,28,0.3,20.0,reverberant_single_source_rt60_0.30_snr_20db,0.02,0.35,0.35,1.0355284689865534,0.11410422938890838,0.35,1.0400000000000003,0.1,0.35,1.479607638055319,True,True,0.5860462146101404,0.5860462146101404,True,20260700,20340700
scene_0075,source_001,E1,mic_count,8,1,mic_8,8,28,0.3,20.0,reverberant_single_source_rt60_0.30_snr_20db,0.02,0.35,0.35,0.9272671378460657,0.2681617414953122,0.35,0.8600000000000001,0.30000000000000004,0.35,7.442138495495045,True,True,0.548347315394326,0.548347315394326,True,20260701,20340701
scene_0076,source_001,E1,mic_count,8,1,mic_8,8,28,0.3,20.0,reverberant_single_source_rt60_0.30_snr_20db,0.02,0.35,0.35,0.17952941098013184,0.33526845255214843,0.35,0.16000000000000003,0.4400000000000001,0.35,10.653682426303359,False,True,0.5327981809606127,0.5327981809606127,False,20260702,20340702
scene_0077,source_001,E1,mic_count,8,1,mic_8,8,28,0.3,20.0,reverberant_single_source_rt60_0.30_snr_20db,0.02,0.35,0.35,0.15451683624701976,0.25986839460449285,0.35,0.08,0.26000000000000006,0.35,7.451695246214303,True,True,0.5412578564185413,0.5412578564185413,True,20260703,20340703
scene_0078,source_001,E1,mic_count,8,1,mic_8,8,28,0.3,20.0,reverberant_single_source_rt60_0.30_snr_20db,0.02,0.35,0.35,0.43273947069747487,0.4437836688725199,0.35,0.4600000000000001,0.38000000000000006,0.35,6.93649253779826,True,True,0.5598614114487124,0.5598614114487124,True,20260704,20340704
scene_0079,source_001,E1,mic_count,8,1,mic_8,8,28,0.3,20.0,reverberant_single_source_rt60_0.30_snr_20db,0.02,0.35,0.35,0.7187791900182984,0.4679022198636434,0.35,0.7200000000000001,0.4000000000000001,0.35,6.791319341204607,True,True,0.5617922264084539,0.5617922264084539,True,20260705,20340705
scene_0080,source_001,E1,mic_count,8,1,mic_8,8,28,0.3,20.0,reverberant_single_source_rt60_0.30_snr_20db,0.02,0.35,0.35,0.6142367489827001,0.24127070957478253,0.35,0.6000000000000001,0.24000000000000005,0.35,1.429334545933363,True,True,0.6408734817698296,0.6408734817698296,True,20260706,20340706
scene_0081,source_001,E1,mic_count,8,1,mic_8,8,28,0.3,20.0,reverberant_single_source_rt60_0.30_snr_20db,0.02,0.35,0.35,0.947274907987723,0.3710787271578805,0.35,0.8600000000000001,0.38000000000000006,0.35,8.77296909454777,True,True,0.5563108324695997,0.5563108324695997,True,20260707,20340707
scene_0082,source_001,E1,mic_count,8,1,mic_8,8,28,0.3,20.0,reverberant_single_source_rt60_0.30_snr_20db,0.02,0.35,0.35,0.7642649515826427,0.3064189465987612,0.35,0.7600000000000001,0.38000000000000006,0.35,7.3704553669622435,True,True,0.5659449652464771,0.5659449652464771,True,20260708,20340708
scene_0083,source_001,E1,mic_count,8,1,mic_8,8,28,0.3,20.0,reverberant_single_source_rt60_0.30_snr_20db,0.02,0.35,0.35,0.5125569539313485,0.6562160396339682,0.35,0.5000000000000001,0.66,0.35,1.311470350735024,True,True,0.5831452727479186,0.5831452727479186,True,20260709,20340709
scene_0084,source_001,E1,mic_count,8,1,mic_8,8,28,0.3,20.0,reverberant_single_source_rt60_0.30_snr_20db,0.02,0.35,0.35,0.9359675316131085,0.6385842072892546,0.35,0.8600000000000001,0.5800000000000001,0.35,9.593318092870145,True,True,0.5282698028520166,0.5282698028520166,True,20260710,20340710
scene_0085,source_001,E1,mic_count,8,1,mic_8,8,28,0.3,20.0,reverberant_single_source_rt60_0.30_snr_20db,0.02,0.35,0.35,0.6350132956645371,0.48346975387782437,0.35,0.6200000000000001,0.52,0.35,3.9495036757262745,True,True,0.5560646074832076,0.5560646074832076,True,20260711,20340711
scene_0086,source_001,E1,mic_count,8,1,mic_8,8,28,0.3,20.0,reverberant_single_source_rt60_0.30_snr_20db,0.02,0.35,0.35,0.1791544614784213,0.12590708508960607,0.35,0.18000000000000002,0.08,0.35,4.591487119459017,True,True,0.5647202217108056,0.5647202217108056,True,20260712,20340712
scene_0087,source_001,E1,mic_count,8,1,mic_8,8,28,0.3,20.0,reverberant_single_source_rt60_0.30_snr_20db,0.02,0.35,0.35,0.6275215233728432,0.5280696483160418,0.35,0.6000000000000001,0.52,0.35,2.8680193038167356,True,True,0.6149992145176193,0.6149992145176193,True,20260713,20340713
scene_0088,source_001,E1,mic_count,8,1,mic_8,8,28,0.3,20.0,reverberant_single_source_rt60_0.30_snr_20db,0.02,0.35,0.35,1.0266820758249393,0.12197802465627097,0.35,1.0400000000000003,0.12000000000000001,0.35,1.3464014478360036,True,True,0.5650050401454029,0.5650050401454029,True,20260714,20340714
scene_0089,source_001,E1,mic_count,8,1,mic_8,8,28,0.3,20.0,reverberant_single_source_rt60_0.30_snr_20db,0.02,0.35,0.35,0.3480082758521427,0.18203757759843556,0.35,0.3400000000000001,0.2,0.35,1.966675114644601,True,True,0.5521032177184064,0.5521032177184064,True,20260715,20340715
scene_0090,source_001,E1,mic_count,8,1,mic_8,8,28,0.3,20.0,reverberant_single_source_rt60_0.30_snr_20db,0.02,0.35,0.35,0.71015734282329,0.1639975082485211,0.35,0.7200000000000001,0.16000000000000003,0.35,1.0623463300413676,True,True,0.6048886881969691,0.6048886881969691,True,20260716,20340716
scene_0091,source_001,E1,mic_count,8,1,mic_8,8,28,0.3,20.0,reverberant_single_source_rt60_0.30_snr_20db,0.02,0.35,0.35,0.12890010764055745,0.35241688151336503,0.35,0.08,0.36000000000000004,0.35,4.9484585612496055,True,True,0.6641738607277532,0.6641738607277532,True,20260717,20340717
scene_0092,source_001,E1,mic_count,8,1,mic_8,8,28,0.3,20.0,reverberant_single_source_rt60_0.30_snr_20db,0.02,0.35,0.35,0.686825767581549,0.10105213251496513,0.35,0.6200000000000001,0.08,0.35,7.006336772016347,True,True,0.5505723057291289,0.5505723057291289,True,20260718,20340718
scene_0093,source_001,E1,mic_count,8,1,mic_8,8,28,0.3,20.0,reverberant_single_source_rt60_0.30_snr_20db,0.02,0.35,0.35,0.16066741542093954,0.28140019271654115,0.35,0.08,0.3400000000000001,0.35,9.970541271341773,True,True,0.5387689405882272,0.5387689405882272,True,20260719,20340719
scene_0094,source_001,E1,mic_count,8,1,mic_8,8,28,0.3,20.0,reverberant_single_source_rt60_0.30_snr_20db,0.02,0.35,0.35,0.13715372497431205,0.6391444952638591,0.35,0.08,0.64,0.35,5.716012742106915,True,True,0.5275414138043324,0.5275414138043324,True,20260720,20340720
scene_0095,source_001,E1,mic_count,8,1,mic_8,8,28,0.3,20.0,reverberant_single_source_rt60_0.30_snr_20db,0.02,0.35,0.35,0.4968342905892833,0.6071123588628028,0.35,0.5000000000000001,0.54,0.35,6.718698109159781,True,True,0.5833650556990957,0.5833650556990957,True,20260721,20340721
scene_0096,source_001,E1,mic_count,8,1,mic_8,8,28,0.3,20.0,reverberant_single_source_rt60_0.30_snr_20db,0.02,0.35,0.35,0.5498188072520949,0.16600127387794372,0.35,0.56,0.16000000000000003,0.35,1.1818289805555053,True,True,0.5718828373006668,0.5718828373006668,True,20260722,20340722
scene_0097,source_001,E1,mic_count,8,1,mic_8,8,28,0.3,20.0,reverberant_single_source_rt60_0.30_snr_20db,0.02,0.35,0.35,1.098338121237861,0.10719655929560822,0.35,1.1200000000000003,0.14,0.35,3.9310338507219393,True,True,0.5514161336857551,0.5514161336857551,True,20260723,20340723
scene_0098,source_001,E1,mic_count,8,1,mic_8,8,28,0.3,20.0,reverberant_single_source_rt60_0.30_snr_20db,0.02,0.35,0.35,0.8576847876220116,0.29019106792954474,0.35,0.8400000000000001,0.36000000000000004,0.35,7.201415631702626,True,True,0.4964388660797956,0.4964388660797956,True,20260724,20340724
scene_0099,source_001,E1,mic_count,8,1,mic_8,8,28,0.3,20.0,reverberant_single_source_rt60_0.30_snr_20db,0.02,0.35,0.35,0.9552826675775233,0.45328069377944097,0.35,0.8600000000000001,0.38000000000000006,0.35,12.020335611572994,False,True,0.5460806698545119,0.5460806698545119,False,20260725,20340725
scene_0100,source_001,E1,mic_count,8,1,mic_8,8,28,0.3,20.0,reverberant_single_source_rt60_0.30_snr_20db,0.02,0.35,0.35,0.8799403853476536,0.4997327744387025,0.35,0.8600000000000001,0.5000000000000001,0.35,1.9942175842006964,True,True,0.5453711440919862,0.5453711440919862,True,20260726,20340726
scene_0001,source_001,E1,mic_count,12,1,mic_12,12,66,0.3,20.0,reverberant_single_source_rt60_0.30_snr_20db,0.02,0.35,0.35,0.91315373790865,0.24987425323090112,0.35,0.9000000000000001,0.24000000000000005,0.35,1.6447543823848338,True,True,0.5562629954154613,0.5562629954154613,True,20260627,20380627
scene_0002,source_001,E1,mic_count,12,1,mic_12,12,66,0.3,20.0,reverberant_single_source_rt60_0.30_snr_20db,0.02,0.35,0.35,0.28490299279029135,0.15044814792901381,0.35,0.28,0.16000000000000003,0.35,1.0736722790854405,True,True,0.5181496503404435,0.5181496503404435,True,20260628,20380628
scene_0003,source_001,E1,mic_count,12,1,mic_12,12,66,0.3,20.0,reverberant_single_source_rt60_0.30_snr_20db,0.02,0.35,0.35,0.9606201638731728,0.5449016856152197,0.35,0.9600000000000001,0.54,0.35,0.4940761591095021,True,True,0.5592941298039743,0.5592941298039743,True,20260629,20380629
scene_0004,source_001,E1,mic_count,12,1,mic_12,12,66,0.3,20.0,reverberant_single_source_rt60_0.30_snr_20db,0.02,0.35,0.35,0.4116381790591716,0.5823789933975991,0.35,0.4200000000000001,0.5800000000000001,0.35,0.8693656252250705,True,True,0.5863739430603352,0.5863739430603352,True,20260630,20380630
scene_0005,source_001,E1,mic_count,12,1,mic_12,12,66,0.3,20.0,reverberant_single_source_rt60_0.30_snr_20db,0.02,0.35,0.35,1.0196204002269478,0.6159782749667391,0.35,1.1000000000000003,0.66,0.35,9.164492530729753,True,True,0.5213686919281326,0.5213686919281326,True,20260631,20380631
scene_0006,source_001,E1,mic_count,12,1,mic_12,12,66,0.3,20.0,reverberant_single_source_rt60_0.30_snr_20db,0.02,0.35,0.35,1.094307653923706,0.5733269789091149,0.35,1.1200000000000003,0.56,0.35,2.894313413830763,True,True,0.6113966043841196,0.6113966043841196,True,20260632,20380632
scene_0007,source_001,E1,mic_count,12,1,mic_12,12,66,0.3,20.0,reverberant_single_source_rt60_0.30_snr_20db,0.02,0.35,0.35,0.8509747096579159,0.4141621795610436,0.35,0.8400000000000001,0.4200000000000001,0.35,1.2430784349873036,True,True,0.49355486286370404,0.49355486286370404,True,20260633,20380633
scene_0008,source_001,E1,mic_count,12,1,mic_12,12,66,0.3,20.0,reverberant_single_source_rt60_0.30_snr_20db,0.02,0.35,0.35,0.2305753021619123,0.4509116197272055,0.35,0.28,0.38000000000000006,0.35,8.643644236502372,True,True,0.5418281898425571,0.5418281898425571,True,20260634,20380634
scene_0009,source_001,E1,mic_count,12,1,mic_12,12,66,0.3,20.0,reverberant_single_source_rt60_0.30_snr_20db,0.02,0.35,0.35,0.5220358238642889,0.4679121573325631,0.35,0.5800000000000001,0.38000000000000006,0.35,10.53014393156953,False,True,0.5151588940825209,0.5151588940825209,False,20260635,20380635
scene_0010,source_001,E1,mic_count,12,1,mic_12,12,66,0.3,20.0,reverberant_single_source_rt60_0.30_snr_20db,0.02,0.35,0.35,1.0224518580646798,0.6523153775791968,0.35,1.0000000000000002,0.66,0.35,2.37305573534805,True,True,0.5231569585027445,0.5231569585027445,True,20260636,20380636
scene_0011,source_001,E1,mic_count,12,1,mic_12,12,66,0.3,20.0,reverberant_single_source_rt60_0.30_snr_20db,0.02,0.35,0.35,0.09847315520396024,0.283491514796888,0.35,0.08,0.30000000000000004,0.35,2.477473606097495,True,True,0.5637017092234529,0.5637017092234529,True,20260637,20380637
scene_0012,source_001,E1,mic_count,12,1,mic_12,12,66,0.3,20.0,reverberant_single_source_rt60_0.30_snr_20db,0.02,0.35,0.35,0.4495819301539913,0.4288512450144497,0.35,0.4400000000000001,0.4200000000000001,0.35,1.3044459505160972,True,True,0.5841084082348269,0.5841084082348269,True,20260638,20380638
scene_0013,source_001,E1,mic_count,12,1,mic_12,12,66,0.3,20.0,reverberant_single_source_rt60_0.30_snr_20db,0.02,0.35,0.35,0.45163029930715287,0.113007526181993,0.35,0.4600000000000001,0.1,0.35,1.5467631591910902,True,True,0.5847051104643007,0.5847051104643007,True,20260639,20380639
scene_0014,source_001,E1,mic_count,12,1,mic_12,12,66,0.3,20.0,reverberant_single_source_rt60_0.30_snr_20db,0.02,0.35,0.35,0.3065697040072544,0.6164446478443705,0.35,0.30000000000000004,0.6000000000000001,0.35,1.770840064681985,True,True,0.5697710053179736,0.5697710053179736,True,20260640,20380640
scene_0015,source_001,E1,mic_count,12,1,mic_12,12,66,0.3,20.0,reverberant_single_source_rt60_0.30_snr_20db,0.02,0.35,0.35,0.4937844353414752,0.408594970371285,0.35,0.5000000000000001,0.4000000000000001,0.35,1.0606920368682402,True,True,0.5673178832431995,0.5673178832431995,True,20260641,20380641
scene_0016,source_001,E1,mic_count,12,1,mic_12,12,66,0.3,20.0,reverberant_single_source_rt60_0.30_snr_20db,0.02,0.35,0.35,0.4649953139608252,0.6341734895235459,0.35,0.4600000000000001,0.64,0.35,0.7674723832128686,True,True,0.5787327576738783,0.5787327576738783,True,20260642,20380642
scene_0017,source_001,E1,mic_count,12,1,mic_12,12,66,0.3,20.0,reverberant_single_source_rt60_0.30_snr_20db,0.02,0.35,0.35,0.1859284375253824,0.3862911620522877,0.35,0.2,0.38000000000000006,0.35,1.5413876554754493,True,True,0.6061461721056607,0.6061461721056607,True,20260643,20380643
scene_0018,source_001,E1,mic_count,12,1,mic_12,12,66,0.3,20.0,reverberant_single_source_rt60_0.30_snr_20db,0.02,0.35,0.35,0.2471042802545702,0.24185952611598088,0.35,0.26000000000000006,0.24000000000000005,0.35,1.302909916796569,True,True,0.5938127836264586,0.5938127836264586,True,20260644,20380644
scene_0019,source_001,E1,mic_count,12,1,mic_12,12,66,0.3,20.0,reverberant_single_source_rt60_0.30_snr_20db,0.02,0.35,0.35,0.9879899635925242,0.2714508838831799,0.35,0.9800000000000001,0.28,0.35,1.1701577012895947,True,True,0.5208586882539268,0.5208586882539268,True,20260645,20380645
scene_0020,source_001,E1,mic_count,12,1,mic_12,12,66,0.3,20.0,reverberant_single_source_rt60_0.30_snr_20db,0.02,0.35,0.35,1.0865441576090178,0.5403427921843991,0.35,1.1000000000000003,0.54,0.35,1.3460208056811278,True,True,0.5866149347454095,0.5866149347454095,True,20260646,20380646
scene_0021,source_001,E1,mic_count,12,1,mic_12,12,66,0.3,20.0,reverberant_single_source_rt60_0.30_snr_20db,0.02,0.35,0.35,0.842195429424598,0.2079908062852881,0.35,0.8400000000000001,0.22000000000000003,0.35,1.220822034679367,True,True,0.5485836425050622,0.5485836425050622,True,20260647,20380647
scene_0022,source_001,E1,mic_count,12,1,mic_12,12,66,0.3,20.0,reverberant_single_source_rt60_0.30_snr_20db,0.02,0.35,0.35,0.16059600051802178,0.15919361807085852,0.35,0.14,0.14,0.35,2.815297874094923,True,True,0.544782516960618,0.544782516960618,True,20260648,20380648
scene_0023,source_001,E1,mic_count,12,1,mic_12,12,66,0.3,20.0,reverberant_single_source_rt60_0.30_snr_20db,0.02,0.35,0.35,0.9381766747458229,0.5210068394667083,0.35,0.9400000000000002,0.52,0.35,0.2082844375905729,True,True,0.5277180995664187,0.5277180995664187,True,20260649,20380649
scene_0024,source_001,E1,mic_count,12,1,mic_12,12,66,0.3,20.0,reverberant_single_source_rt60_0.30_snr_20db,0.02,0.35,0.35,0.1571743935650829,0.4580429760398142,0.35,0.12000000000000001,0.38000000000000006,0.35,8.644444254018115,True,True,0.4948885690791316,0.4948885690791316,True,20260650,20380650
scene_0025,source_001,E1,mic_count,12,1,mic_12,12,66,0.3,20.0,reverberant_single_source_rt60_0.30_snr_20db,0.02,0.35,0.35,0.35878053338996857,0.33664244743901645,0.35,0.36000000000000004,0.3400000000000001,0.35,0.35721503345673195,True,True,0.5705572860699035,0.5705572860699035,True,20260651,20380651
scene_0026,source_001,E1,mic_count,12,1,mic_12,12,66,0.3,20.0,reverberant_single_source_rt60_0.30_snr_20db,0.02,0.35,0.35,0.8382648435522316,0.39711726553020493,0.35,0.8200000000000001,0.4000000000000001,0.35,1.8490934752219537,True,True,0.5739348244979652,0.5739348244979652,True,20260652,20380652
scene_0027,source_001,E1,mic_count,12,1,mic_12,12,66,0.3,20.0,reverberant_single_source_rt60_0.30_snr_20db,0.02,0.35,0.35,0.17413013419597273,0.5413371046117295,0.35,0.18000000000000002,0.54,0.35,0.6020230336124777,True,True,0.5253184127587573,0.5253184127587573,True,20260653,20380653
scene_0028,source_001,E1,mic_count,12,1,mic_12,12,66,0.3,20.0,reverberant_single_source_rt60_0.30_snr_20db,0.02,0.35,0.35,0.7140792959859823,0.48394441623276513,0.35,0.7000000000000001,0.4800000000000001,0.35,1.4621388267814917,True,True,0.5319902443822454,0.5319902443822454,True,20260654,20380654
scene_0029,source_001,E1,mic_count,12,1,mic_12,12,66,0.3,20.0,reverberant_single_source_rt60_0.30_snr_20db,0.02,0.35,0.35,0.8359175482022422,0.49158505909396566,0.35,0.8400000000000001,0.4800000000000001,0.35,1.2283322306757687,True,True,0.5648389736234567,0.5648389736234567,True,20260655,20380655
scene_0030,source_001,E1,mic_count,12,1,mic_12,12,66,0.3,20.0,reverberant_single_source_rt60_0.30_snr_20db,0.02,0.35,0.35,0.2816634964931603,0.08602194687590838,0.35,0.28,0.08,0.35,0.6247484674572572,True,True,0.5845313345693306,0.5845313345693306,True,20260656,20380656
scene_0031,source_001,E1,mic_count,12,1,mic_12,12,66,0.3,20.0,reverberant_single_source_rt60_0.30_snr_20db,0.02,0.35,0.35,1.0808523467099977,0.3304179764471413,0.35,1.1000000000000003,0.32000000000000006,0.35,2.1798322407179325,True,True,0.5845019726028813,0.5845019726028813,True,20260657,20380657
scene_0032,source_001,E1,mic_count,12,1,mic_12,12,66,0.3,20.0,reverberant_single_source_rt60_0.30_snr_20db,0.02,0.35,0.35,0.9571532491424077,0.3560065583671004,0.35,0.9400000000000002,0.36000000000000004,0.35,1.7611971275722722,True,True,0.6043758715244395,0.6043758715244395,True,20260658,20380658
scene_0033,source_001,E1,mic_count,12,1,mic_12,12,66,0.3,20.0,reverberant_single_source_rt60_0.30_snr_20db,0.02,0.35,0.35,1.104402647505421,0.6554898977639605,0.35,1.1000000000000003,0.66,0.35,0.6302723795036186,True,True,0.5714001189457909,0.5714001189457909,True,20260659,20380659
scene_0034,source_001,E1,mic_count,12,1,mic_12,12,66,0.3,20.0,reverberant_single_source_rt60_0.30_snr_20db,0.02,0.35,0.35,1.0774154973452033,0.631195539492706,0.35,1.0800000000000003,0.64,0.35,0.9175956560334875,True,True,0.5645853210435994,0.5645853210435994,True,20260660,20380660
scene_0035,source_001,E1,mic_count,12,1,mic_12,12,66,0.3,20.0,reverberant_single_source_rt60_0.30_snr_20db,0.02,0.35,0.35,0.660505642347543,0.184629172196087,0.35,0.64,0.18000000000000002,0.35,2.102166985057027,True,True,0.5792535323020531,0.5792535323020531,True,20260661,20380661
scene_0036,source_001,E1,mic_count,12,1,mic_12,12,66,0.3,20.0,reverberant_single_source_rt60_0.30_snr_20db,0.02,0.35,0.35,0.9135425399173397,0.11727817583086708,0.35,0.9200000000000002,0.12000000000000001,0.35,0.7007647074933882,True,True,0.5975847822254372,0.5975847822254372,True,20260662,20380662
scene_0037,source_001,E1,mic_count,12,1,mic_12,12,66,0.3,20.0,reverberant_single_source_rt60_0.30_snr_20db,0.02,0.35,0.35,0.45512684354363786,0.42081693447440405,0.35,0.4600000000000001,0.4200000000000001,0.35,0.494115733241256,True,True,0.5746079314828793,0.5746079314828793,True,20260663,20380663
scene_0038,source_001,E1,mic_count,12,1,mic_12,12,66,0.3,20.0,reverberant_single_source_rt60_0.30_snr_20db,0.02,0.35,0.35,0.213758747427372,0.40330812285423906,0.35,0.2,0.4000000000000001,0.35,1.4150858899337295,True,True,0.579742035312716,0.579742035312716,True,20260664,20380664
scene_0039,source_001,E1,mic_count,12,1,mic_12,12,66,0.3,20.0,reverberant_single_source_rt60_0.30_snr_20db,0.02,0.35,0.35,0.2979686873412104,0.39375142041506084,0.35,0.28,0.38000000000000006,0.35,2.2626870932542227,True,True,0.584319879820543,0.584319879820543,True,20260665,20380665
scene_0040,source_001,E1,mic_count,12,1,mic_12,12,66,0.3,20.0,reverberant_single_source_rt60_0.30_snr_20db,0.02,0.35,0.35,0.10314530018681942,0.6273975564990586,0.35,0.08,0.66,0.35,3.998279933884147,True,True,0.6131078407515906,0.6131078407515906,True,20260666,20380666
scene_0041,source_001,E1,mic_count,12,1,mic_12,12,66,0.3,20.0,reverberant_single_source_rt60_0.30_snr_20db,0.02,0.35,0.35,0.15256960220897903,0.3382610832840304,0.35,0.14,0.3400000000000001,0.35,1.2689315625243507,True,True,0.553941862840095,0.553941862840095,True,20260667,20380667
scene_0042,source_001,E1,mic_count,12,1,mic_12,12,66,0.3,20.0,reverberant_single_source_rt60_0.30_snr_20db,0.02,0.35,0.35,1.017150404822299,0.5890297112312395,0.35,1.0400000000000003,0.6000000000000001,0.35,2.534662177598472,True,True,0.5487017050778179,0.5487017050778179,True,20260668,20380668
scene_0043,source_001,E1,mic_count,12,1,mic_12,12,66,0.3,20.0,reverberant_single_source_rt60_0.30_snr_20db,0.02,0.35,0.35,0.9951139715426243,0.21177701145416095,0.35,0.9800000000000001,0.22000000000000003,0.35,1.7206094165040886,True,True,0.5600651311051842,0.5600651311051842,True,20260669,20380669
scene_0044,source_001,E1,mic_count,12,1,mic_12,12,66,0.3,20.0,reverberant_single_source_rt60_0.30_snr_20db,0.02,0.35,0.35,0.6785369006482386,0.3315381533168737,0.35,0.6200000000000001,0.3400000000000001,0.35,5.914534290026966,True,True,0.5522450149499144,0.5522450149499144,True,20260670,20380670
scene_0045,source_001,E1,mic_count,12,1,mic_12,12,66,0.3,20.0,reverberant_single_source_rt60_0.30_snr_20db,0.02,0.35,0.35,0.31927527494403074,0.6681431688698649,0.35,0.30000000000000004,0.6000000000000001,0.35,7.081686019441198,True,True,0.5421570082723933,0.5421570082723933,True,20260671,20380671
scene_0046,source_001,E1,mic_count,12,1,mic_12,12,66,0.3,20.0,reverberant_single_source_rt60_0.30_snr_20db,0.02,0.35,0.35,0.4138052125113325,0.11519533297297213,0.35,0.4200000000000001,0.1,0.35,1.6409556245957608,True,True,0.568632188111462,0.568632188111462,True,20260672,20380672
scene_0047,source_001,E1,mic_count,12,1,mic_12,12,66,0.3,20.0,reverberant_single_source_rt60_0.30_snr_20db,0.02,0.35,0.35,0.20919442250343712,0.538257649151311,0.35,0.22000000000000003,0.52,0.35,2.1215613532646054,True,True,0.6153282324410251,0.6153282324410251,True,20260673,20380673
scene_0048,source_001,E1,mic_count,12,1,mic_12,12,66,0.3,20.0,reverberant_single_source_rt60_0.30_snr_20db,0.02,0.35,0.35,0.4304552938646173,0.18007152400070336,0.35,0.4400000000000001,0.18000000000000002,0.35,0.9544974116962877,True,True,0.5531788803905585,0.5531788803905585,True,20260674,20380674
scene_0049,source_001,E1,mic_count,12,1,mic_12,12,66,0.3,20.0,reverberant_single_source_rt60_0.30_snr_20db,0.02,0.35,0.35,0.2584009484260853,0.3312095523831847,0.35,0.26000000000000006,0.3400000000000001,0.35,0.8934703981666884,True,True,0.565454147400073,0.565454147400073,True,20260675,20380675
scene_0050,source_001,E1,mic_count,12,1,mic_12,12,66,0.3,20.0,reverberant_single_source_rt60_0.30_snr_20db,0.02,0.35,0.35,0.32652002826916526,0.47473707920007885,0.35,0.32000000000000006,0.4600000000000001,0.35,1.6114970430630884,True,True,0.5486620820244502,0.5486620820244502,True,20260676,20380676
scene_0051,source_001,E1,mic_count,12,1,mic_12,12,66,0.3,20.0,reverberant_single_source_rt60_0.30_snr_20db,0.02,0.35,0.35,0.9080062099714555,0.40148355467278196,0.35,0.8800000000000001,0.4000000000000001,0.35,2.8045476131318967,True,True,0.5757335616959356,0.5757335616959356,True,20260677,20380677
scene_0052,source_001,E1,mic_count,12,1,mic_12,12,66,0.3,20.0,reverberant_single_source_rt60_0.30_snr_20db,0.02,0.35,0.35,0.8282174148362811,0.08742164362794756,0.35,0.8200000000000001,0.08,0.35,1.1072791009126206,True,True,0.5699590158835881,0.5699590158835881,True,20260678,20380678
scene_0053,source_001,E1,mic_count,12,1,mic_12,12,66,0.3,20.0,reverberant_single_source_rt60_0.30_snr_20db,0.02,0.35,0.35,0.6696996240145393,0.33132768927679335,0.35,0.68,0.3400000000000001,0.35,1.346501833350786,True,True,0.5946945239233958,0.5946945239233958,True,20260679,20380679
